price,sqft_living,sqft_lot,bedrooms,bathrooms,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,has_garage,renovated
1027931.05,2303.0,11025.0,2.0,2.2,2.0,1.0,3.0,3.0,8.0,1926.0,377.0,1977.0,0.0,98101,46.97165957264465,-122.0432968079137,yes,no
651203.59,1258.0,14236.0,4.0,3.7,1.0,,2.0,2.0,3.0,917.0,341.0,2006.0,0.0,98005,47.07921034936889,-122.01127080334587,no,no
1120107.96,2359.0,22063.0,3.0,3.2,2.0,0.0,3.0,4.0,12.0,2112.0,247.0,1992.0,0.0,98004,46.94638401427405,-122.0053337802026,yes,no
1017731.82,2031.0,800.0,5.0,4.9,1.0,1.0,4.0,2.0,11.0,1598.0,433.0,1964.0,2008.0,98005,46.95293341221836,-122.05059346193173,no,yes
847415.18,1706.0,4308.0,5.0,3.6,2.0,1.0,3.0,5.0,8.0,1303.0,403.0,1970.0,0.0,98105,46.93364360952493,-122.12198839583928,yes,no
947882.73,1776.0,4919.0,4.0,3.8,2.0,1.0,0.0,4.0,10.0,1599.0,177.0,1963.0,1996.0,98004,46.95282245901878,-122.05132562697094,yes,yes
658943.84,1407.0,3746.0,4.0,4.5,2.0,0.0,1.0,4.0,,,335.0,1983.0,0.0,98004,47.06236724385595,-121.98695567413417,no,no
853622.02,2068.0,2612.0,5.0,4.2,2.0,0.0,1.0,2.0,8.0,1540.0,528.0,1981.0,0.0,98004,47.06404163782566,-121.97569282658613,yes,no
852149.28,1527.0,6502.0,1.0,1.1,2.0,,1.0,4.0,12.0,972.0,555.0,1988.0,0.0,98105,46.99629772327674,-121.97528185080694,yes,no
728038.62,1065.0,1917.0,4.0,4.8,1.0,1.0,1.0,5.0,7.0,774.0,291.0,2017.0,2006.0,98004,47.02481571977784,-121.96952138025785,no,yes
535999.52,1033.0,9675.0,4.0,3.6,2.0,0.0,1.0,1.0,3.0,764.0,269.0,1996.0,0.0,98004,,-122.03131974502688,no,no
1012755.67,1904.0,8258.0,1.0,1.0,2.0,1.0,3.0,1.0,10.0,1262.0,642.0,1991.0,0.0,98004,46.94040115870235,-122.04203045624936,yes,no
1113741.71,2747.0,10405.0,5.0,4.3,,1.0,0.0,3.0,10.0,2214.0,533.0,1976.0,0.0,98006,47.110905350383725,-121.98124709975745,no,no
1014107.01,1896.0,10539.0,4.0,4.8,1.0,1.0,3.0,2.0,10.0,1233.0,663.0,1995.0,1985.0,98103,47.0687369982535,-122.01058750351184,yes,yes
865415.03,1729.0,11015.0,2.0,,1.0,1.0,3.0,4.0,9.0,1173.0,556.0,,0.0,98006,47.01772097026649,-121.95464606887269,no,no
729766.67,1971.0,6133.0,3.0,3.0,2.0,0.0,4.0,3.0,4.0,1570.0,401.0,1950.0,0.0,98101,46.95720550388039,-121.98093132178312,yes,no
985767.38,2584.0,18606.0,3.0,3.7,2.0,1.0,0.0,5.0,4.0,1793.0,791.0,1974.0,0.0,98105,46.98875328114151,-121.93580897185835,yes,no
831926.01,1932.0,9172.0,5.0,5.0,2.0,0.0,1.0,2.0,10.0,1591.0,341.0,1954.0,0.0,98105,46.965378722429,-122.02327681521628,yes,no
842652.28,1553.0,800.0,5.0,4.6,1.0,0.0,4.0,2.0,11.0,1308.0,245.0,1964.0,1980.0,98006,47.004879112046424,-121.9466232874946,yes,yes
924841.07,2464.0,2988.0,5.0,4.7,1.0,1.0,2.0,1.0,3.0,1738.0,726.0,1954.0,0.0,98101,47.01549615872997,-121.89826620514309,no,no
853034.82,2057.0,800.0,4.0,4.2,1.0,0.0,2.0,2.0,8.0,1297.0,760.0,1992.0,0.0,98102,46.98294372530948,-121.99731287191962,yes,no
1103891.15,2721.0,8087.0,1.0,1.0,2.0,1.0,0.0,2.0,8.0,2099.0,622.0,2008.0,1975.0,98105,46.92727936235465,-121.97503466615296,yes,yes
816294.31,,7391.0,5.0,3.9,2.0,0.0,3.0,4.0,6.0,1208.0,702.0,2016.0,0.0,98005,47.106602949285794,-122.04652641443492,yes,no
539809.01,1065.0,5658.0,1.0,1.0,2.0,0.0,1.0,2.0,9.0,831.0,234.0,1966.0,0.0,98105,47.01187633734157,-121.95529717370589,yes,no
704806.05,979.0,18055.0,1.0,1.0,1.0,0.0,4.0,2.0,12.0,,143.0,1999.0,0.0,98004,47.02282960000972,-121.94354709152378,no,no
1129343.9,2791.0,10745.0,,1.8,1.0,1.0,1.0,2.0,11.0,2280.0,511.0,1973.0,0.0,98102,46.978879530696254,-122.02472265920333,yes,no
932393.38,2834.0,11630.0,5.0,5.0,2.0,0.0,0.0,3.0,4.0,2145.0,689.0,1972.0,0.0,98006,46.92189944423354,-121.97069202144625,yes,no
773383.61,1692.0,3345.0,,2.5,2.0,0.0,2.0,4.0,7.0,1576.0,116.0,1993.0,0.0,98005,46.99583497345511,-121.98597636305777,yes,no
807385.32,1570.0,3004.0,2.0,1.7,1.0,0.0,2.0,5.0,12.0,998.0,572.0,1998.0,0.0,98101,46.983838899550655,-121.9804607354862,yes,no
996193.01,2677.0,8184.0,1.0,1.0,2.0,0.0,2.0,1.0,5.0,2431.0,246.0,1991.0,1974.0,98004,47.03547671903598,-121.95939901296174,yes,yes
796768.9,1136.0,8865.0,3.0,2.5,1.0,1.0,4.0,5.0,11.0,1000.0,136.0,1957.0,0.0,98101,47.04530387866881,-121.97405502455003,no,no
559405.69,1263.0,800.0,4.0,4.5,1.0,,1.0,2.0,7.0,,320.0,1979.0,0.0,98105,,-122.00694939130864,yes,no
928703.24,2186.0,7098.0,5.0,5.0,2.0,0.0,1.0,5.0,8.0,1429.0,757.0,1970.0,0.0,98004,47.04941361679586,-121.9583351822285,no,no
688006.02,1563.0,8070.0,,3.4,2.0,0.0,3.0,1.0,5.0,1023.0,540.0,1950.0,0.0,98006,47.09018329037383,-121.94440719552377,yes,no
845042.96,1797.0,6924.0,4.0,4.0,,0.0,0.0,4.0,12.0,1658.0,139.0,1952.0,0.0,98101,47.019492586976774,-122.027709721701,yes,no
751424.11,1702.0,3933.0,5.0,4.8,2.0,0.0,4.0,5.0,8.0,1160.0,542.0,1981.0,0.0,98103,47.05496079104049,-122.00008995635233,yes,no
1056190.62,2003.0,5302.0,5.0,4.5,2.0,1.0,1.0,1.0,8.0,1814.0,189.0,1957.0,2006.0,98004,47.024693028691786,-122.08843464026104,yes,yes
954970.73,2644.0,7116.0,2.0,3.0,2.0,0.0,1.0,4.0,7.0,2053.0,591.0,2002.0,0.0,98102,46.904998230001105,-121.97082009762345,yes,no
723400.45,1854.0,8454.0,5.0,4.9,2.0,0.0,0.0,1.0,3.0,1412.0,442.0,1953.0,,98004,46.992273985865616,-121.93884412118679,yes,no
841821.25,2186.0,11024.0,3.0,4.1,2.0,0.0,1.0,5.0,10.0,1786.0,,1966.0,0.0,98102,46.95661442465481,-122.01286476137446,yes,no
609052.15,570.0,13404.0,5.0,5.0,1.0,1.0,2.0,4.0,6.0,385.0,185.0,2019.0,1970.0,98102,47.01157166653522,-121.99332819210827,yes,yes
868211.59,1771.0,6528.0,1.0,1.0,2.0,1.0,3.0,5.0,5.0,1328.0,443.0,2000.0,0.0,98105,46.96044949203432,-122.0110097867472,yes,no
863736.09,1294.0,5719.0,1.0,1.0,1.0,1.0,4.0,5.0,10.0,1201.0,93.0,1989.0,2007.0,98004,47.030284044501514,-122.0191948111938,no,yes
573754.63,1069.0,,5.0,4.7,2.0,1.0,3.0,2.0,4.0,730.0,339.0,1951.0,0.0,98102,47.04905140490698,-121.98839143565768,yes,no
640807.38,1273.0,11054.0,4.0,4.0,2.0,0.0,1.0,3.0,9.0,1175.0,98.0,1953.0,0.0,98006,47.06017850230101,-122.03921212695138,yes,no
856982.8,1600.0,5829.0,1.0,1.0,2.0,1.0,4.0,4.0,7.0,1516.0,84.0,2014.0,0.0,,47.080963078076216,-122.01176384682218,yes,no
1075367.85,2350.0,11952.0,5.0,5.0,2.0,1.0,0.0,1.0,10.0,1452.0,898.0,2006.0,0.0,98101,46.916198795796454,-122.0452275464053,yes,no
431521.05,1004.0,12898.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,789.0,215.0,2017.0,0.0,98103,46.94004999825266,-121.97054617070752,yes,no
912943.28,1818.0,14458.0,4.0,4.1,1.0,1.0,1.0,1.0,10.0,1200.0,618.0,,0.0,98105,47.14639075931166,-121.98803809398662,yes,no
781974.84,1509.0,16892.0,2.0,2.3,1.0,1.0,2.0,5.0,5.0,1234.0,275.0,1950.0,0.0,98105,47.05047618599298,-122.02156189586924,yes,no
866056.15,1603.0,3668.0,1.0,1.0,1.0,1.0,1.0,2.0,11.0,1517.0,86.0,2007.0,0.0,98102,47.01122239855235,-121.99814606271887,yes,no
,2402.0,8069.0,5.0,5.0,2.0,0.0,4.0,3.0,6.0,2195.0,207.0,1982.0,0.0,98105,47.0016018755156,-122.01103626278882,yes,no
907319.94,2123.0,8056.0,5.0,4.5,2.0,1.0,1.0,3.0,3.0,1961.0,162.0,1999.0,0.0,98006,46.99715699264525,-121.94280524147136,yes,no
976369.26,2602.0,7510.0,1.0,1.1,2.0,1.0,1.0,2.0,7.0,1756.0,846.0,1979.0,0.0,98103,46.90331267212323,-122.02205061576717,no,no
664824.22,1707.0,4754.0,1.0,1.3,1.0,0.0,3.0,4.0,3.0,1348.0,359.0,2001.0,0.0,98102,46.96138354476883,-121.96824775172841,yes,no
778891.7,1382.0,800.0,4.0,4.2,1.0,1.0,2.0,5.0,5.0,943.0,439.0,2009.0,0.0,98005,46.994407620274764,-122.03526036426541,yes,no
903931.34,1666.0,8463.0,1.0,1.3,2.0,1.0,2.0,3.0,10.0,1524.0,142.0,2019.0,0.0,98105,46.96420700622698,-121.95928807998101,yes,no
957713.83,1945.0,4158.0,4.0,4.7,2.0,0.0,4.0,5.0,8.0,1297.0,648.0,1988.0,2001.0,98004,46.970743200472526,-121.94813471999981,no,yes
859785.3,1906.0,8430.0,5.0,5.0,1.0,0.0,2.0,1.0,10.0,1246.0,660.0,1969.0,0.0,98004,47.12793657109903,-121.94577468537027,yes,no
563269.89,1149.0,4030.0,4.0,4.0,2.0,0.0,0.0,5.0,11.0,695.0,454.0,1993.0,0.0,98005,46.98741734792168,-121.92644915544307,no,no
860136.84,1854.0,2502.0,2.0,1.4,2.0,1.0,3.0,1.0,7.0,1231.0,623.0,1985.0,0.0,98005,47.013906000413336,-121.98537774999605,yes,no
969978.59,1937.0,9171.0,1.0,1.0,2.0,1.0,3.0,1.0,8.0,1291.0,,1964.0,0.0,98004,47.01212681425019,,no,no
1045217.56,3310.0,8755.0,4.0,3.9,1.0,0.0,1.0,1.0,3.0,2076.0,1234.0,2001.0,0.0,98105,47.02947297493115,-121.91879100238398,yes,no
1133663.37,2926.0,10896.0,1.0,1.1,1.0,1.0,4.0,2.0,5.0,2644.0,282.0,1955.0,1999.0,,46.976135861706496,-122.05610261819423,no,yes
793117.88,1288.0,18929.0,3.0,2.8,2.0,1.0,1.0,5.0,10.0,1124.0,164.0,1978.0,0.0,98102,47.062349062401935,-122.03016190708816,yes,no
692029.29,1628.0,9386.0,3.0,2.5,2.0,1.0,0.0,2.0,3.0,1122.0,506.0,1999.0,0.0,98105,47.02217810968034,-122.07478503547586,no,no
641371.46,922.0,10425.0,4.0,3.4,1.0,,0.0,4.0,6.0,806.0,116.0,2015.0,0.0,98004,46.93564178131377,-121.94694279376377,yes,
736134.63,1446.0,2612.0,2.0,1.2,1.0,,3.0,3.0,4.0,1081.0,365.0,1994.0,0.0,98005,46.994624800038515,-122.07542661336942,no,no
974408.5,1989.0,1565.0,4.0,3.9,2.0,1.0,1.0,1.0,11.0,1734.0,255.0,2019.0,0.0,98005,46.99139258396641,-122.08899211702403,no,no
1082317.05,2524.0,15914.0,4.0,3.3,1.0,1.0,2.0,3.0,8.0,1799.0,725.0,2009.0,0.0,98103,46.98909172723347,-122.05486963404476,yes,no
814206.77,1363.0,3383.0,2.0,1.5,1.0,1.0,3.0,2.0,9.0,1087.0,276.0,1966.0,1981.0,98005,47.025464840111155,-122.08691560052623,yes,yes
664717.89,1408.0,2780.0,2.0,1.8,2.0,0.0,4.0,2.0,9.0,1032.0,376.0,2009.0,0.0,98105,47.03173625945896,-121.98639209850873,yes,no
468873.49,512.0,7805.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0,341.0,171.0,1973.0,0.0,98103,47.0258326541407,-122.0542271322693,no,no
814865.2,1702.0,7549.0,3.0,3.2,2.0,1.0,4.0,4.0,3.0,1370.0,,1994.0,0.0,98102,47.01694576790388,-122.0845141456002,no,no
679399.79,1163.0,3487.0,2.0,2.4,2.0,1.0,1.0,3.0,6.0,1003.0,160.0,1964.0,0.0,98102,47.00428188538281,-122.00209366600527,yes,no
703594.96,1482.0,6475.0,1.0,1.0,1.0,0.0,4.0,2.0,4.0,1280.0,202.0,1988.0,2007.0,98004,46.89243964979438,-121.99914439857764,yes,yes
738107.07,1274.0,14147.0,3.0,2.8,1.0,1.0,1.0,4.0,6.0,923.0,351.0,1998.0,0.0,98102,47.03889463144691,-122.0934891548743,yes,no
670889.48,1743.0,3970.0,3.0,3.3,2.0,0.0,0.0,4.0,6.0,1363.0,380.0,2014.0,0.0,98101,47.02441770475532,-122.03568505867352,yes,no
464395.68,745.0,1032.0,1.0,1.0,2.0,0.0,3.0,2.0,10.0,646.0,99.0,2016.0,,98102,46.95076193616644,-122.00373193759864,yes,no
516832.69,920.0,12713.0,1.0,1.0,2.0,0.0,3.0,5.0,6.0,569.0,351.0,2006.0,0.0,98006,47.01402911391983,-122.0178411636735,no,no
1068243.57,3078.0,10461.0,1.0,1.6,1.0,0.0,4.0,5.0,4.0,1924.0,1154.0,1989.0,0.0,98102,47.03239692405401,-122.01647416135263,yes,no
835288.63,1028.0,4897.0,4.0,4.4,1.0,1.0,4.0,4.0,12.0,752.0,276.0,2012.0,0.0,98102,47.05856235326125,-121.94103565106319,no,no
532620.68,1142.0,800.0,2.0,2.3,,1.0,0.0,2.0,3.0,774.0,368.0,1957.0,0.0,98103,47.0255150721587,-121.89267276038382,no,no
1096475.66,2902.0,4277.0,1.0,1.5,1.0,1.0,3.0,2.0,5.0,2122.0,780.0,2020.0,0.0,98103,47.01608009034082,-122.01566492429909,yes,no
1265920.02,3543.0,7726.0,1.0,1.0,2.0,1.0,3.0,3.0,6.0,2242.0,,1964.0,0.0,98006,47.047338615875034,-122.06609407662899,yes,no
505268.72,1097.0,13828.0,5.0,5.0,2.0,0.0,3.0,1.0,3.0,886.0,211.0,1978.0,0.0,98102,46.98467299899029,-122.01172915493069,yes,no
760444.99,,2817.0,2.0,2.2,1.0,1.0,0.0,2.0,11.0,1319.0,260.0,,0.0,98103,47.020600160979754,-121.99028534482902,yes,no
2157397.32,4010.0,7577.0,4.0,4.5,2.0,0.0,0.0,1.0,6.0,1759.0,246.0,2000.0,0.0,98103,46.96894434028981,-122.00266392723849,no,no
1203199.42,2837.0,11376.0,3.0,,1.0,1.0,3.0,1.0,10.0,2348.0,489.0,2010.0,1999.0,98102,47.05551483538107,-121.96946544408878,yes,
606526.51,1208.0,800.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,892.0,316.0,1998.0,0.0,98103,46.91951444428717,-121.8894045374902,yes,no
697551.53,1653.0,13169.0,2.0,1.9,1.0,1.0,0.0,1.0,8.0,1533.0,120.0,1992.0,0.0,98102,47.040836858707515,-122.08565604285401,no,no
848236.5,2266.0,2088.0,1.0,1.2,2.0,1.0,0.0,,4.0,1936.0,330.0,1962.0,0.0,98005,47.0008854480924,-122.02535398335169,yes,no
987851.5,2061.0,9660.0,4.0,3.8,2.0,1.0,2.0,3.0,5.0,1617.0,444.0,2020.0,0.0,98005,47.04826936653632,-121.92294284113193,yes,no
765371.3,1574.0,9233.0,2.0,2.4,2.0,1.0,1.0,1.0,7.0,1059.0,515.0,1995.0,1987.0,98102,46.960972781480436,-122.0261022780133,no,yes
990351.63,1720.0,13423.0,3.0,2.2,1.0,1.0,4.0,5.0,11.0,1422.0,298.0,1997.0,0.0,98105,47.00449917894081,-121.96052532472127,yes,no
597461.58,975.0,10755.0,1.0,1.0,2.0,0.0,4.0,5.0,6.0,787.0,188.0,1980.0,1971.0,98102,47.003031504486565,-121.96845496513262,yes,yes
939169.52,1657.0,800.0,5.0,5.0,1.0,1.0,2.0,4.0,10.0,1391.0,266.0,2017.0,0.0,98006,47.02169417800252,-121.93815600715931,yes,no
,1640.0,4076.0,2.0,1.7,2.0,0.0,4.0,4.0,3.0,1433.0,207.0,1981.0,0.0,98101,46.9476219024676,-121.90433301279202,yes,no
674405.83,1939.0,8691.0,3.0,2.9,1.0,0.0,1.0,2.0,5.0,1785.0,154.0,1963.0,0.0,98103,47.03181075440422,-121.98334636464497,yes,no
918312.66,1467.0,7025.0,5.0,4.6,1.0,1.0,4.0,5.0,9.0,1367.0,100.0,1962.0,0.0,98103,46.90770529359638,-122.087291489271,yes,no
,2083.0,10388.0,4.0,4.2,2.0,0.0,2.0,4.0,7.0,1709.0,374.0,1999.0,0.0,98103,46.96660789714413,-122.0350203588132,yes,no
983810.42,2408.0,11947.0,4.0,3.6,,0.0,2.0,3.0,8.0,2259.0,149.0,2002.0,2019.0,98006,46.92186349964304,-121.89069735667032,yes,yes
773611.15,1893.0,11042.0,5.0,4.9,2.0,0.0,0.0,4.0,9.0,1740.0,153.0,1964.0,0.0,98105,47.041410969984284,-122.07070989046925,yes,no
795970.37,2011.0,6929.0,1.0,1.4,1.0,1.0,0.0,5.0,3.0,1208.0,803.0,1999.0,0.0,98103,47.02000653887545,-121.97515967154047,yes,no
867765.07,1832.0,800.0,5.0,4.7,1.0,1.0,,4.0,9.0,1508.0,324.0,2020.0,0.0,98005,47.02280193234494,-122.12572546120342,no,no
852806.25,1800.0,5723.0,3.0,3.4,2.0,0.0,2.0,1.0,11.0,1192.0,608.0,1987.0,2015.0,98005,47.073659469812426,-122.06756135909447,no,yes
766734.83,1367.0,10082.0,3.0,3.4,1.0,1.0,0.0,,10.0,961.0,406.0,2018.0,0.0,98102,46.98420291654191,-121.95565313593,no,no
658279.32,1990.0,2548.0,2.0,2.5,,,0.0,1.0,5.0,1401.0,589.0,,0.0,98105,47.03047928407063,-121.99820195398351,yes,no
736297.57,1742.0,11156.0,4.0,4.1,1.0,0.0,3.0,2.0,6.0,1339.0,403.0,1978.0,0.0,98103,47.00330111735882,-122.01882209126941,yes,no
1251180.89,3056.0,12542.0,5.0,5.0,2.0,0.0,4.0,5.0,12.0,1845.0,1211.0,1989.0,1998.0,98105,46.99568827226657,-122.04071780121775,no,yes
1042272.64,2744.0,8634.0,4.0,4.5,2.0,,0.0,1.0,10.0,1873.0,871.0,1975.0,,98103,47.06533129160395,-122.09982712698175,no,no
932724.33,2032.0,800.0,1.0,1.2,1.0,1.0,2.0,5.0,12.0,1240.0,792.0,1957.0,0.0,98005,47.104093968170105,-121.96532970568867,no,no
785559.35,1342.0,1610.0,3.0,2.6,1.0,0.0,4.0,2.0,12.0,1111.0,231.0,1982.0,0.0,98006,46.978426666856826,-122.01415736848288,yes,no
617698.57,1133.0,17431.0,4.0,4.0,2.0,0.0,2.0,3.0,7.0,1032.0,101.0,1974.0,0.0,98101,47.041685979575995,-122.07609325872568,yes,no
989386.57,2515.0,5267.0,2.0,2.7,2.0,,0.0,3.0,4.0,2387.0,128.0,1964.0,1976.0,98005,47.01595584563234,-121.99849054302449,yes,yes
711844.39,1958.0,800.0,4.0,4.9,1.0,0.0,0.0,1.0,5.0,1482.0,,1976.0,0.0,98006,47.01655562112252,-121.97093759922949,yes,no
961333.88,2088.0,14176.0,4.0,4.7,1.0,1.0,4.0,1.0,5.0,1443.0,645.0,1979.0,0.0,98103,47.01235888645167,-122.01003368450627,yes,no
688593.06,753.0,8067.0,1.0,1.4,1.0,1.0,2.0,2.0,11.0,677.0,76.0,2012.0,0.0,98105,46.98334610042694,-121.99420036583437,yes,no
913038.48,2356.0,13525.0,3.0,2.4,1.0,1.0,0.0,1.0,5.0,1507.0,849.0,1984.0,0.0,98101,46.82075097195391,-121.99809365922563,,no
,2073.0,9385.0,1.0,1.2,1.0,1.0,4.0,4.0,6.0,1950.0,123.0,1979.0,0.0,98103,47.07674046622992,-122.03533974043141,yes,no
740633.34,,10293.0,3.0,2.4,1.0,0.0,4.0,3.0,11.0,964.0,170.0,1977.0,0.0,98102,46.96526337061638,,yes,no
653024.93,1517.0,9815.0,2.0,1.3,2.0,0.0,3.0,5.0,4.0,1178.0,339.0,1992.0,0.0,98006,46.98792214275247,-121.9632391534338,yes,no
920210.96,1958.0,11487.0,5.0,5.0,2.0,1.0,0.0,5.0,9.0,1241.0,717.0,1969.0,0.0,98101,46.988985354999095,-121.94826781633373,yes,no
746620.25,1831.0,19387.0,5.0,5.0,1.0,0.0,0.0,2.0,8.0,1111.0,720.0,2012.0,0.0,98103,46.96080983033733,-121.96046353307054,yes,no
790716.57,1625.0,12855.0,3.0,3.5,2.0,0.0,1.0,5.0,,1284.0,341.0,1979.0,0.0,98105,47.012012007099784,-122.03375490156179,no,no
750691.71,1738.0,800.0,3.0,3.2,2.0,1.0,0.0,1.0,,1294.0,444.0,1980.0,0.0,98006,46.99778437822889,-121.9681893724215,yes,no
827989.21,1649.0,10233.0,4.0,4.3,2.0,1.0,,3.0,8.0,1476.0,173.0,1954.0,0.0,98005,46.96417320105852,-121.97672667863317,no,no
823106.2,1892.0,13707.0,4.0,3.5,2.0,0.0,1.0,4.0,11.0,1560.0,332.0,2012.0,0.0,98006,47.00746510083257,-122.03548543962226,yes,no
1237190.17,2683.0,14014.0,4.0,3.9,2.0,,3.0,3.0,12.0,2015.0,668.0,1983.0,0.0,98103,46.998347665352085,-122.02321563687697,yes,no
500675.7,400.0,5867.0,4.0,3.2,2.0,1.0,0.0,4.0,10.0,272.0,128.0,1959.0,0.0,98102,47.046391928564404,-121.96601534486763,yes,no
766260.14,1658.0,13825.0,,4.0,1.0,0.0,3.0,5.0,9.0,1274.0,384.0,1962.0,0.0,98105,46.93298086061591,-121.93115459235968,yes,no
875320.05,1906.0,12639.0,5.0,5.0,1.0,0.0,4.0,3.0,11.0,1252.0,654.0,1975.0,0.0,98103,46.95973053395541,-122.09058359489903,no,no
924301.55,1978.0,20863.0,1.0,1.0,2.0,1.0,0.0,2.0,12.0,1648.0,330.0,2005.0,0.0,98101,47.03626488054187,-121.91799693808153,yes,no
728503.78,1577.0,4250.0,3.0,3.4,2.0,0.0,3.0,3.0,10.0,1280.0,297.0,1956.0,0.0,98005,46.96801285282759,-121.94179201620459,no,no
447590.91,746.0,5463.0,3.0,3.6,1.0,0.0,2.0,5.0,5.0,659.0,87.0,1958.0,0.0,98101,46.954829886872744,-121.9900440749917,no,no
776313.91,1997.0,6469.0,3.0,2.7,2.0,0.0,0.0,5.0,9.0,1512.0,485.0,1989.0,0.0,98102,46.97048545294957,-122.0120358311679,no,no
,2836.0,5549.0,,3.3,1.0,1.0,1.0,5.0,5.0,1978.0,858.0,1985.0,0.0,98006,46.994951064165534,-121.98047832753905,yes,no
704099.04,880.0,3550.0,4.0,3.7,1.0,1.0,3.0,2.0,8.0,785.0,95.0,2017.0,0.0,98005,46.99514105319665,-122.03202826803295,yes,no
977749.19,2318.0,800.0,3.0,2.1,2.0,0.0,4.0,2.0,7.0,1952.0,366.0,2003.0,0.0,98004,46.98950207819488,-122.00888475099734,no,no
700678.28,1603.0,5827.0,2.0,2.1,2.0,0.0,1.0,3.0,12.0,1358.0,245.0,,1990.0,98101,46.94857174257757,-122.07375134757194,no,yes
773400.8,1763.0,9847.0,3.0,2.8,1.0,1.0,0.0,3.0,8.0,1384.0,379.0,1973.0,0.0,98102,47.038657946362676,-122.08707614785342,no,no
704352.49,1168.0,5534.0,5.0,4.8,2.0,0.0,1.0,4.0,12.0,1059.0,109.0,1994.0,0.0,98102,47.06631098811288,-121.88338466826471,yes,no
1015786.23,1599.0,17677.0,2.0,3.0,2.0,1.0,4.0,5.0,11.0,1087.0,512.0,1991.0,0.0,98004,46.90447856568066,-121.99684623907959,no,no
996594.93,2580.0,8067.0,1.0,1.0,1.0,0.0,2.0,3.0,11.0,1911.0,669.0,1969.0,0.0,98105,46.92232296912882,-121.98981554894988,no,no
861823.93,2150.0,14455.0,5.0,5.0,1.0,1.0,2.0,2.0,4.0,1889.0,261.0,1976.0,0.0,98103,47.05014284873875,-122.00153663965554,no,no
1121160.63,2839.0,9307.0,1.0,1.0,2.0,1.0,0.0,5.0,10.0,1836.0,1003.0,2016.0,0.0,98005,47.07848981703129,-122.04138870097404,yes,no
1047478.83,2506.0,,4.0,4.5,2.0,1.0,3.0,3.0,5.0,2213.0,293.0,1988.0,0.0,98005,46.893541051414765,-122.01535310548816,yes,
871335.36,,9396.0,5.0,5.0,1.0,0.0,2.0,4.0,8.0,,570.0,1983.0,0.0,98005,47.04077182506394,-121.99544056530158,yes,no
999479.21,2846.0,14844.0,2.0,2.2,1.0,0.0,2.0,1.0,,,1013.0,2006.0,0.0,98101,47.08189399432244,-122.0098319138776,yes,no
1018056.94,2063.0,,2.0,1.5,1.0,1.0,4.0,3.0,5.0,1295.0,768.0,1968.0,1986.0,98004,46.95687938670836,-122.03761013638473,yes,
937135.33,2297.0,10481.0,2.0,1.6,2.0,0.0,2.0,3.0,12.0,2056.0,241.0,1965.0,0.0,98102,47.07898339134466,-121.9760255603388,yes,no
969482.44,1622.0,9832.0,1.0,1.5,2.0,1.0,4.0,1.0,11.0,1415.0,207.0,2020.0,2018.0,98102,46.991100285956,-121.99058176540659,no,yes
926588.44,1840.0,6559.0,1.0,1.9,2.0,1.0,2.0,2.0,8.0,1289.0,551.0,2007.0,0.0,98006,47.01573185452865,-121.98035461141282,yes,no
516479.42,1382.0,10025.0,1.0,1.2,1.0,0.0,1.0,4.0,3.0,885.0,497.0,1980.0,2014.0,98103,46.964038334272644,-121.964747759399,yes,yes
920397.24,2394.0,19172.0,3.0,2.6,1.0,0.0,4.0,1.0,4.0,1643.0,751.0,2017.0,2003.0,98005,47.05005142630107,-122.00852619561492,yes,yes
689171.9,1093.0,6648.0,3.0,3.2,1.0,1.0,3.0,1.0,5.0,737.0,356.0,1976.0,2017.0,98102,47.04172260588077,-122.00844439701407,no,yes
1092429.18,2269.0,10097.0,1.0,2.2,1.0,1.0,3.0,1.0,12.0,1944.0,325.0,1997.0,0.0,98006,47.086235467786494,-121.9258773718874,yes,no
806113.71,1686.0,14289.0,5.0,5.0,1.0,1.0,1.0,1.0,7.0,1139.0,,1952.0,0.0,98102,47.07203036845551,-122.04720076044545,yes,no
914974.53,2503.0,13701.0,4.0,4.7,2.0,0.0,3.0,3.0,3.0,1691.0,812.0,1999.0,0.0,98102,46.999542497789136,-122.09368158741121,yes,no
795596.9,2251.0,8059.0,1.0,1.0,1.0,0.0,2.0,3.0,8.0,1376.0,875.0,1962.0,0.0,98103,47.1554189307591,-121.97222306489712,yes,no
1078282.67,2892.0,800.0,5.0,5.0,1.0,0.0,0.0,4.0,12.0,2340.0,552.0,1967.0,0.0,98102,47.06753963242369,-122.03146750474372,yes,no
839707.31,2238.0,10584.0,1.0,1.3,1.0,0.0,1.0,3.0,8.0,1883.0,355.0,2007.0,0.0,98004,47.02702580175228,-122.05386754786467,no,no
561593.33,857.0,800.0,3.0,3.2,2.0,0.0,4.0,3.0,7.0,710.0,147.0,1964.0,0.0,98102,46.95014228011732,-121.95573809914538,yes,no
671297.91,1760.0,15350.0,3.0,2.6,2.0,0.0,2.0,5.0,4.0,1406.0,354.0,1984.0,0.0,98102,46.92349836353862,-122.00723841918796,yes,no
